"","week","season","Team","Opponent","home_or_away","id","Team_conference","Team_division","Opponent_conference","Opponent_division","Team_points","Opponent_points","Bovada_over_under","DraftKings_over_under","William Hill (New Jersey)_over_under","ESPN Bet_over_under","Team_Last_Week_time_of_poss_total","Team_Last_Week_pass_comps","Team_Last_Week_pass_atts","Team_Last_Week_net_pass_yds","Team_Last_Week_pass_TDs","Team_Last_Week_interceptions","Team_Last_Week_rush_atts","Team_Last_Week_rush_yds","Team_Last_Week_rush_TDs","Team_Last_Week_total_yds","Team_Last_Week_fumbles_lost","Team_Last_Week_turnovers","Team_Last_Week_first_downs","Team_Last_Week_third_downs","Team_Last_Week_third_down_convs","Team_Last_Week_fourth_down_convs","Team_Last_Week_fourth_downs","Team_Last_Week_penalties","Team_Last_Week_penalty_yds","Team_szn_Average_time_of_poss_total","Team_szn_Average_pass_comps","Team_szn_Average_pass_atts","Team_szn_Average_net_pass_yds","Team_szn_Average_pass_TDs","Team_szn_Average_interceptions","Team_szn_Average_rush_atts","Team_szn_Average_rush_yds","Team_szn_Average_rush_TDs","Team_szn_Average_total_yds","Team_szn_Average_fumbles_lost","Team_szn_Average_turnovers","Team_szn_Average_first_downs","Team_szn_Average_third_downs","Team_szn_Average_third_down_convs","Team_szn_Average_fourth_down_convs","Team_szn_Average_fourth_downs","Team_szn_Average_penalties","Team_szn_Average_penalty_yds","Bovada_Bias","DraftKings_Bias","William_Hill_Bias","ESPN_Bias","Avergae_Bias","Team_Last_Week_Points","Team_Last_Week_Bias"
"1149",7,2023,"Stanford","Colorado","Away",401524029,"Pac-12","fbs","Pac-12","fbs",46,43,"59.0","59","58.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1942.2,15.6,28.2,194.8,0.6,0.6,39.6,149.6,1.2,344.4,0.4,1,19.4,15,6,0.8,1.8,6,51.2,30,30,30.5,NA,30.1666666666667,6,-12.5
"1150",8,2023,"Stanford","UCLA","Home",401524036,"Pac-12","fbs","Pac-12","fbs",7,42,"51.5","52","52",NA,2082,28,49,399,4,0,39,124,2,523,0,0,29,18,10,0,1,7,74,1965.5,17.6666666666667,31.6666666666667,228.833333333333,1.16666666666667,0.5,39.5,145.333333333333,1.33333333333333,374.166666666667,0.333333333333333,0.833333333333333,21,15.5,6.66666666666667,0.666666666666667,1.66666666666667,6.16666666666667,55,-2.5,-3,-3,NA,-2.83333333333333,46,30.1666666666667
"1151",9,2023,"Stanford","Washington","Home",401524042,"Pac-12","fbs","Pac-12","fbs",33,42,"62.0","60.5","62",NA,1384,27,45,268,1,1,17,24,0,292,1,2,15,11,1,0,4,10,113,1882.42857142857,19,33.5714285714286,234.428571428571,1.14285714285714,0.571428571428571,36.2857142857143,128,1.14285714285714,362.428571428571,0.428571428571429,1,20.1428571428571,14.8571428571429,5.85714285714286,0.571428571428571,2,6.71428571428571,63.2857142857143,13,14.5,13,NA,13.5,7,-2.83333333333333
"1152",10,2023,"Stanford","Washington State","Away",401524050,"Pac-12","fbs","Pac-12","fbs",10,7,"58.0","59.5",NA,"57.5",2080,31,51,367,1,0,35,128,3,495,0,0,26,16,5,1,3,8,74,1907.125,20.5,35.75,251,1.125,0.5,36.125,128,1.375,379,0.375,0.875,20.875,15,5.75,0.625,2.125,6.875,64.625,-41,-42.5,NA,-40.5,-41.3333333333333,33,13.5
"1153",11,2023,"Stanford","Oregon State","Away",401524054,"Pac-12","fbs","Pac-12","fbs",17,62,"52.5","54",NA,"51.5",2065,16,32,142,0,1,38,75,1,217,0,1,18,18,6,2,3,5,32,1924.66666666667,20,35.3333333333333,238.888888888889,1,0.555555555555556,36.3333333333333,122.111111111111,1.33333333333333,361,0.333333333333333,0.888888888888889,20.5555555555556,15.3333333333333,5.77777777777778,0.777777777777778,2.22222222222222,6.66666666666667,61,26.5,25,NA,27.5,26.3333333333333,10,-41.3333333333333
"1154",12,2023,"Stanford","California","Home",401524061,"Pac-12","fbs","Pac-12","fbs",15,27,"53.5","58",NA,"52.5",1753,14,32,242,1,4,32,82,1,324,0,4,18,13,3,0,1,4,45,1907.5,19.4,35,239.2,1,0.9,35.9,118.1,1.3,357.3,0.3,1.2,20.3,15.1,5.5,0.7,2.1,6.4,59.4,-11.5,-16,NA,-10.5,-12.6666666666667,17,26.3333333333333
"1155",13,2023,"Stanford","Notre Dame","Home",401524065,"Pac-12","fbs","FBS Independents","fbs",23,56,"50.5",NA,NA,"49.5",1464,18,35,188,1,0,24,101,0,289,0,0,12,16,5,1,2,9,100,1867.18181818182,19.2727272727273,35,234.545454545455,1,0.818181818181818,34.8181818181818,116.545454545455,1.18181818181818,351.090909090909,0.272727272727273,1.09090909090909,19.5454545454545,15.1818181818182,5.45454545454545,0.727272727272727,2.09090909090909,6.63636363636364,63.0909090909091,28.5,NA,NA,29.5,29,15,-12.6666666666667
"1156",3,2023,"Stony Brook","Arkansas State","Away",401531846,"CAA","fcs","Sun Belt","fbs",7,31,NA,NA,"47.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.5,NA,-9.5,NA,NA
"1157",2,2023,"Syracuse","Western Michigan","Home",401525497,"ACC","fbs","Mid-American","fbs",48,7,"56.5","56.5","56.5",NA,1840,28,37,406,7,1,52,271,1,677,2,3,34,16,9,1,2,7,60,1840,28,37,406,7,1,52,271,1,677,2,3,34,16,9,1,2,7,60,-1.5,-1.5,-1.5,NA,-1.5,NA,NA
"1158",3,2023,"Syracuse","Purdue","Away",401520242,"ACC","fbs","Big Ten","fbs",35,20,"56.5",NA,"56.5",NA,1743,24,39,343,1,0,37,153,4,496,0,0,26,15,8,0,0,9,72,1791.5,26,38,374.5,4,0.5,44.5,212,2.5,586.5,1,1.5,30,15.5,8.5,0.5,1,8,66,-1.5,NA,-1.5,NA,-1.5,48,-1.5
"1159",4,2023,"Syracuse","Army","Home",401520268,"ACC","fbs","FBS Independents","fbs",29,16,"50.5","49.5","50.5",NA,1768,14,28,184,0,1,44,271,5,455,0,1,27,12,7,0,1,9,105,1783.66666666667,22,34.6666666666667,311,2.66666666666667,0.666666666666667,44.3333333333333,231.666666666667,3.33333333333333,542.666666666667,0.666666666666667,1.33333333333333,29,14.3333333333333,8,0.333333333333333,1,8.33333333333333,79,-5.5,-4.5,-5.5,NA,-5.16666666666667,35,-1.5
"1160",5,2023,"Syracuse","Clemson","Home",401525514,"ACC","fbs","ACC","fbs",14,31,"53.5","53","52",NA,1600,21,26,245,1,1,37,158,2,403,0,1,20,11,3,1,2,6,65,1737.75,21.75,32.5,294.5,2.25,0.75,42.5,213.25,3,507.75,0.5,1.25,26.75,13.5,6.75,0.5,1.25,7.75,75.5,-8.5,-8,-7,NA,-7.83333333333333,29,-5.16666666666667
"1161",6,2023,"Syracuse","North Carolina","Away",401525520,"ACC","fbs","ACC","fbs",7,40,"59.0","60","59",NA,1599,16,31,186,2,1,34,100,0,286,2,3,14,17,9,0,1,9,92,1710,20.6,32.2,272.8,2.2,0.8,40.8,190.6,2.4,463.4,0.8,1.6,24.2,14.2,7.2,0.4,1.2,8,78.8,-12,-13,-12,NA,-12.3333333333333,14,-7.83333333333333
"1162",7,2023,"Syracuse","Florida State","Away",401525524,"ACC","fbs","ACC","fbs",3,41,"53.0","53.5","53",NA,1364,16,23,129,0,2,28,92,1,221,0,2,11,11,4,0,0,7,53,1652.33333333333,19.8333333333333,30.6666666666667,248.833333333333,1.83333333333333,1,38.6666666666667,174.166666666667,2.16666666666667,423,0.666666666666667,1.66666666666667,22,13.6666666666667,6.66666666666667,0.333333333333333,1,7.83333333333333,74.5,-9,-9.5,-9,NA,-9.16666666666667,7,-12.3333333333333
"1163",9,2023,"Syracuse","Virginia Tech","Away",401525533,"ACC","fbs","ACC","fbs",10,38,"47.0","47","47.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1699,18.7142857142857,30.7142857142857,232.857142857143,1.57142857142857,1,38.2857142857143,167,1.85714285714286,399.857142857143,0.714285714285714,1.71428571428571,20.5714285714286,14.4285714285714,6.57142857142857,0.428571428571429,1.14285714285714,7,65,1,1,0.5,NA,0.833333333333333,3,-9.16666666666667
"1164",10,2023,"Syracuse","Boston College","Home",401525540,"ACC","fbs","ACC","fbs",10,17,"47.0","51",NA,"47.5",1098,12,18,137,1,0,25,0,0,137,0,0,9,9,0,0,0,7,42,1623.875,17.875,29.125,220.875,1.5,0.875,36.625,146.125,1.625,367,0.625,1.5,19.125,13.75,5.75,0.375,1,7,62.125,-20,-24,NA,-20.5,-21.5,10,0.833333333333333
"1165",11,2023,"Syracuse","Pittsburgh","Home",401525552,"ACC","fbs","ACC","fbs",28,13,"38.0",NA,NA,"37.5",1064,7,17,37,0,4,30,209,1,246,0,4,10,10,3,0,0,9,79,1561.66666666667,16.6666666666667,27.7777777777778,200.444444444444,1.33333333333333,1.22222222222222,35.8888888888889,153.111111111111,1.55555555555556,353.555555555556,0.555555555555556,1.77777777777778,18.1111111111111,13.3333333333333,5.44444444444444,0.333333333333333,0.888888888888889,7.22222222222222,64,3,NA,NA,3.5,3.25,10,-21.5
"1166",12,2023,"Syracuse","Georgia Tech","Away",401525557,"ACC","fbs","ACC","fbs",22,31,"51.5","53",NA,"51.5",2246,4,8,17,1,0,66,382,2,399,1,1,21,15,6,2,4,5,30,1630.1,15.4,25.8,182.1,1.3,1.1,38.9,176,1.6,358.1,0.6,1.7,18.4,13.5,5.5,0.5,1.2,7,60.6,1.5,0,NA,1.5,1,28,3.25
"1167",13,2023,"Syracuse","Wake Forest","Home",401525563,"ACC","fbs","ACC","fbs",35,31,"43.5",NA,NA,"43.5",1852,15,16,53,0,1,42,206,3,259,1,2,15,10,2,2,3,12,85,1650.27272727273,15.3636363636364,24.9090909090909,170.363636363636,1.18181818181818,1.09090909090909,39.1818181818182,178.727272727273,1.72727272727273,349.090909090909,0.636363636363636,1.72727272727273,18.0909090909091,13.1818181818182,5.18181818181818,0.636363636363636,1.36363636363636,7.45454545454545,62.8181818181818,22.5,NA,NA,22.5,22.5,22,1
"1168",2,2023,"TCU","Nicholls","Home",401525832,"Big 12","fbs","Southland","fcs",41,6,NA,NA,"59.5",NA,1527,24,42,279,2,2,37,262,4,541,0,2,27,17,10,1,2,10,78,1527,24,42,279,2,2,37,262,4,541,0,2,27,17,10,1,2,10,78,NA,NA,-12.5,NA,-12.5,NA,NA
"1169",3,2023,"TCU","Houston","Away",401525836,"Big 12","fbs","Big 12","fbs",36,13,"64.0",NA,"64",NA,1474,28,33,313,3,1,37,129,1,442,1,2,22,12,4,2,4,5,50,1500.5,26,37.5,296,2.5,1.5,37,195.5,2.5,491.5,0.5,2,24.5,14.5,7,1.5,3,7.5,64,-15,NA,-15,NA,-15,41,-12.5
"1170",4,2023,"TCU","SMU","Home",401525849,"Big 12","fbs","American Athletic","fbs",34,17,"63.0","62","63.5",NA,2056,24,37,314,2,1,51,250,2,564,1,2,35,15,6,2,3,7,75,1685.66666666667,25.3333333333333,37.3333333333333,302,2.33333333333333,1.33333333333333,41.6666666666667,213.666666666667,2.33333333333333,515.666666666667,0.666666666666667,2,28,14.6666666666667,6.66666666666667,1.66666666666667,3,7.33333333333333,67.6666666666667,-12,-11,-12.5,NA,-11.8333333333333,36,-15
"1171",5,2023,"TCU","West Virginia","Home",401525853,"Big 12","fbs","Big 12","fbs",21,24,"51.0","52","52",NA,1788,24,33,265,3,0,44,192,1,457,0,0,25,15,6,3,5,6,48,1711.25,25,36.25,292.75,2.5,1,42.25,208.25,2,501,0.5,1.5,27.25,14.75,6.5,2,3.5,7,62.75,-6,-7,-7,NA,-6.66666666666667,34,-11.8333333333333
"1172",6,2023,"TCU","Iowa State","Away",401525859,"Big 12","fbs","Big 12","fbs",14,27,"52.5","53","52.5",NA,1593,23,41,298,2,0,38,135,1,433,0,0,23,16,6,1,2,7,39,1687.6,24.6,37.2,293.8,2.4,0.8,41.4,193.6,1.8,487.4,0.4,1.2,26.4,15,6.4,1.8,3.2,7,58,-11.5,-12,-11.5,NA,-11.6666666666667,21,-6.66666666666667
"1173",7,2023,"TCU","BYU","Home",401525865,"Big 12","fbs","Big 12","fbs",44,11,"53.5","52.5","52.5",NA,1662,21,36,213,2,4,37,185,0,398,0,4,23,14,7,1,3,6,52,1683.33333333333,24,37,280.333333333333,2.33333333333333,1.33333333333333,40.6666666666667,192.166666666667,1.5,472.5,0.333333333333333,1.66666666666667,25.8333333333333,14.8333333333333,6.5,1.66666666666667,3.16666666666667,6.83333333333333,57,1.5,2.5,2.5,NA,2.16666666666667,14,-11.6666666666667
"1174",8,2023,"TCU","Kansas State","Away",401525870,"Big 12","fbs","Big 12","fbs",3,41,"60.0","60.5","60",NA,1838,38,59,447,4,2,27,137,0,584,0,2,30,19,12,0,1,7,59,1705.42857142857,26,40.1428571428571,304.142857142857,2.57142857142857,1.42857142857143,38.7142857142857,184.285714285714,1.28571428571429,488.428571428571,0.285714285714286,1.71428571428571,26.4285714285714,15.4285714285714,7.28571428571429,1.42857142857143,2.85714285714286,6.85714285714286,57.2857142857143,-16,-16.5,-16,NA,-16.1666666666667,44,2.16666666666667
"1175",10,2023,"TCU","Texas Tech","Away",401525879,"Big 12","fbs","Big 12","fbs",28,35,"59.0","59.5",NA,"59.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1651,25.625,40.5,289.5,2.25,1.375,36.625,175.375,1.125,464.875,0.25,1.625,25.5,15.125,6.625,1.5,2.875,6.5,54.25,4,3.5,NA,3.5,3.66666666666667,3,-16.1666666666667
"1176",11,2023,"TCU","Texas","Home",401525891,"Big 12","fbs","Big 12","fbs",26,29,"56.0",NA,NA,"56.5",1535,32,52,353,1,2,26,87,3,440,0,2,26,18,10,2,2,5,41,1638.11111111111,26.3333333333333,41.7777777777778,296.555555555556,2.11111111111111,1.44444444444444,35.4444444444444,165.555555555556,1.33333333333333,462.111111111111,0.222222222222222,1.66666666666667,25.5555555555556,15.4444444444444,7,1.55555555555556,2.77777777777778,6.33333333333333,52.7777777777778,-1,NA,NA,-1.5,-1.25,28,3.66666666666667
"1177",12,2023,"TCU","Baylor","Home",401525897,"Big 12","fbs","Big 12","fbs",42,17,"62.0","58.5",NA,"61.5",1542,24,36,302,2,1,28,88,1,390,1,2,21,11,3,1,2,6,51,1628.5,26.1,41.2,297.1,2.1,1.4,34.7,157.8,1.3,454.9,0.3,1.7,25.1,15,6.6,1.5,2.7,6.3,52.6,-3,0.5,NA,-2.5,-1.66666666666667,26,-1.25
"1178",13,2023,"TCU","Oklahoma","Away",401525900,"Big 12","fbs","Big 12","fbs",45,69,"65.5",NA,NA,"66.5",1592,26,33,431,2,0,30,100,4,531,1,1,24,11,9,0,2,4,35,1625.18181818182,26.0909090909091,40.4545454545455,309.272727272727,2.09090909090909,1.27272727272727,34.2727272727273,152.545454545455,1.54545454545455,461.818181818182,0.363636363636364,1.63636363636364,25,14.6363636363636,6.81818181818182,1.36363636363636,2.63636363636364,6.09090909090909,51,48.5,NA,NA,47.5,48,42,-1.66666666666667
"1179",3,2023,"Tarleton State","Texas Tech","Away",401525841,"UAC","fcs","Big 12","fbs",3,41,NA,NA,"75.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31.5,NA,-31.5,NA,NA
"1180",2,2023,"Temple","Rutgers","Away",401520210,"American Athletic","fbs","Big Ten","fbs",7,36,"43.5","44",NA,NA,1775,28,49,292,2,0,28,61,1,353,0,0,20,17,8,1,2,3,15,1775,28,49,292,2,0,28,61,1,353,0,0,20,17,8,1,2,3,15,-0.5,-1,NA,NA,-0.75,NA,NA
"1181",3,2023,"Temple","Norfolk State","Home",401531388,"American Athletic","fbs","MEAC","fcs",41,9,NA,NA,"55",NA,1501,20,47,230,1,2,24,68,0,298,0,2,20,16,5,2,4,7,51,1638,24,48,261,1.5,1,26,64.5,0.5,325.5,0,1,20,16.5,6.5,1.5,3,5,33,NA,NA,-5,NA,-5,7,-0.75
"1182",4,2023,"Temple","Miami","Home",401525509,"American Athletic","fbs","ACC","fbs",7,41,"46.0","47","46.5",NA,1776,15,23,242,1,0,41,290,4,532,1,1,27,10,4,4,4,9,70,1684,21,39.6666666666667,254.666666666667,1.33333333333333,0.666666666666667,31,139.666666666667,1.66666666666667,394.333333333333,0.333333333333333,1,22.3333333333333,14.3333333333333,5.66666666666667,2.33333333333333,3.33333333333333,6.33333333333333,45.3333333333333,2,1,1.5,NA,1.5,41,-5
"1183",5,2023,"Temple","Tulsa","Away",401531339,"American Athletic","fbs","American Athletic","fbs",26,48,"54.5","55","56",NA,1646,23,42,268,1,2,16,11,0,279,1,3,13,13,5,0,3,6,37,1674.5,21.5,40.25,258,1.25,1,27.25,107.5,1.25,365.5,0.5,1.5,20,14,5.5,1.75,3.25,6.25,43.25,19.5,19,18,NA,18.8333333333333,7,1.5
"1184",6,2023,"Temple","UTSA","Home",401531389,"American Athletic","fbs","American Athletic","fbs",34,49,"56.5","55","56",NA,1485,27,49,269,2,1,21,44,0,313,1,2,15,18,6,3,6,3,15,1636.6,22.6,42,260.2,1.4,1,26,94.8,1,355,0.6,1.6,19,14.8,5.6,2,3.8,5.6,37.6,26.5,28,27,NA,27.1666666666667,26,18.8333333333333
"1185",7,2023,"Temple","North Texas","Away",401531390,"American Athletic","fbs","American Athletic","fbs",14,45,"68.0","68.5","65.5",NA,2118,42,65,472,5,0,29,70,0,542,2,2,32,20,12,2,4,2,30,1716.83333333333,25.8333333333333,45.8333333333333,295.5,2,0.833333333333333,26.5,90.6666666666667,0.833333333333333,386.166666666667,0.833333333333333,1.66666666666667,21.1666666666667,15.6666666666667,6.66666666666667,2,3.83333333333333,5,36.3333333333333,-9,-9.5,-6.5,NA,-8.33333333333333,34,27.1666666666667
"1186",8,2023,"Temple","SMU","Home",401531391,"American Athletic","fbs","American Athletic","fbs",0,55,"53.0","54.5","53",NA,1837,12,30,105,0,3,50,242,2,347,0,3,24,16,8,1,4,3,10,1734,23.8571428571429,43.5714285714286,268.285714285714,1.71428571428571,1.14285714285714,29.8571428571429,112.285714285714,1,380.571428571429,0.714285714285714,1.85714285714286,21.5714285714286,15.7142857142857,6.85714285714286,1.85714285714286,3.85714285714286,4.71428571428571,32.5714285714286,2,0.5,2,NA,1.5,14,-8.33333333333333
"1187",10,2023,"Temple","Navy","Home",401531392,"American Athletic","fbs","American Athletic","fbs",32,18,"46.0","46",NA,"45.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1704.5,22.5,41.75,248.125,1.5,1.125,29.25,101.25,0.875,349.375,0.625,1.75,20.375,15.25,6,1.625,3.625,4.75,35.375,4,4,NA,4.5,4.16666666666667,0,1.5
"1188",11,2023,"Temple","South Florida","Away",401531393,"American Athletic","fbs","American Athletic","fbs",23,27,"69.5","66.5",NA,"70.5",1622,27,33,402,4,2,27,46,0,448,2,4,23,9,6,1,1,0,0,1695.33333333333,23,40.7777777777778,265.222222222222,1.77777777777778,1.22222222222222,29,95.1111111111111,0.777777777777778,360.333333333333,0.777777777777778,2,20.6666666666667,14.5555555555556,6,1.55555555555556,3.33333333333333,4.22222222222222,31.4444444444444,-19.5,-16.5,NA,-20.5,-18.8333333333333,32,4.16666666666667
"1189",12,2023,"Temple","UAB","Away",401531385,"American Athletic","fbs","American Athletic","fbs",24,34,"61.0","65",NA,"61.5",1666,24,47,280,3,3,26,109,0,389,1,4,24,13,2,4,4,7,62,1692.4,23.1,41.4,266.7,1.9,1.4,28.7,96.5,0.7,363.2,0.8,2.2,21,14.4,5.6,1.8,3.4,4.5,34.5,-3,-7,NA,-3.5,-4.5,23,-18.8333333333333
"1190",13,2023,"Temple","Memphis","Home",401531394,"American Athletic","fbs","American Athletic","fbs",21,45,"65.0",NA,NA,"63.5",1647,25,46,323,2,1,21,55,1,378,1,2,20,15,5,3,3,3,35,1688.27272727273,23.2727272727273,41.8181818181818,271.818181818182,1.90909090909091,1.36363636363636,28,92.7272727272727,0.727272727272727,364.545454545455,0.818181818181818,2.18181818181818,20.9090909090909,14.4545454545455,5.54545454545455,1.90909090909091,3.36363636363636,4.36363636363636,34.5454545454545,1,NA,NA,2.5,1.75,24,-4.5
"1191",2,2023,"Tennessee","Austin Peay","Home",401520213,"SEC","fbs","UAC","fcs",30,13,NA,"65.5","65.5",NA,1626,23,33,212,2,0,52,287,5,499,1,1,29,13,5,2,3,4,35,1626,23,33,212,2,0,52,287,5,499,1,1,29,13,5,2,3,4,35,NA,-22.5,-22.5,NA,-22.5,NA,NA
"1192",3,2023,"Tennessee","Florida","Away",401520224,"SEC","fbs","SEC","fbs",16,29,"56.0",NA,"57",NA,1244,21,33,228,2,0,32,228,1,456,1,1,17,12,3,0,1,10,88,1435,22,33,220,2,0,42,257.5,3,477.5,1,1,23,12.5,4,1,2,7,61.5,-11,NA,-12,NA,-11.5,30,-22.5
"1193",4,2023,"Tennessee","UTSA","Home",401520269,"SEC","fbs","American Athletic","fbs",45,14,"59.5","59","59",NA,1352,20,34,287,2,1,30,100,0,387,0,1,17,15,8,0,3,10,79,1407.33333333333,21.3333333333333,33.3333333333333,242.333333333333,2,0.333333333333333,38,205,2,447.333333333333,0.666666666666667,1,21,13.3333333333333,5.33333333333333,0.666666666666667,2.33333333333333,8,67.3333333333333,-0.5,0,0,NA,-0.166666666666667,16,-11.5
"1194",5,2023,"Tennessee","South Carolina","Home",401520291,"SEC","fbs","SEC","fbs",41,20,"63.0","63.5","59",NA,1368,18,33,209,2,0,33,303,4,512,1,1,21,15,6,0,0,5,40,1397.5,20.5,33.25,234,2,0.25,36.75,229.5,2.5,463.5,0.75,1,21,13.75,5.5,0.5,1.75,7.25,60.5,-2,-2.5,2,NA,-0.833333333333333,45,-0.166666666666667
"1195",7,2023,"Tennessee","Texas A&M","Home",401520326,"SEC","fbs","SEC","fbs",20,13,"54.0","54.5","54.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1475,20.6,33,235,1.8,0.6,37.4,231.2,2.6,466.2,0.6,1.2,21.6,14,5.8,0.6,1.6,7.2,60,-21,-21.5,-21.5,NA,-21.3333333333333,41,-0.833333333333333
"1196",8,2023,"Tennessee","Alabama","Away",401520333,"SEC","fbs","SEC","fbs",20,34,"47.5","47.5","47.5",NA,1752,11,22,100,1,1,49,232,0,332,0,1,20,15,7,0,2,12,115,1521.16666666667,19,31.1666666666667,212.5,1.66666666666667,0.666666666666667,39.3333333333333,231.333333333333,2.16666666666667,443.833333333333,0.5,1.16666666666667,21.3333333333333,14.1666666666667,6,0.5,1.66666666666667,8,69.1666666666667,6.5,6.5,6.5,NA,6.5,20,-21.3333333333333
"1197",9,2023,"Tennessee","Kentucky","Away",401520353,"SEC","fbs","SEC","fbs",33,27,"50.0","51.5","50.5",NA,1661,28,41,271,2,0,38,133,0,404,1,1,22,18,8,0,3,8,55,1541.14285714286,20.2857142857143,32.5714285714286,220.857142857143,1.71428571428571,0.571428571428571,39.1428571428571,217.285714285714,1.85714285714286,438.142857142857,0.571428571428571,1.14285714285714,21.4285714285714,14.7142857142857,6.28571428571429,0.428571428571429,1.85714285714286,8,67.1428571428571,10,8.5,9.5,NA,9.33333333333333,20,6.5
"1198",10,2023,"Tennessee","UConn","Home",401520377,"SEC","fbs","FBS Independents","fbs",59,3,"55.5","55",NA,"55.5",1616,18,21,228,1,0,47,253,2,481,0,0,24,13,6,0,0,9,70,1550.5,20,31.125,221.75,1.625,0.5,40.125,221.75,1.875,443.5,0.5,1,21.75,14.5,6.25,0.375,1.625,8.125,67.5,6.5,7,NA,6.5,6.66666666666667,33,9.33333333333333
"1199",11,2023,"Tennessee","Missouri","Away",401520391,"SEC","fbs","SEC","fbs",7,36,"59.0",NA,NA,"58.5",1296,21,31,375,3,0,34,275,2,650,0,0,26,12,8,1,1,11,90,1522.22222222222,20.1111111111111,31.1111111111111,238.777777777778,1.77777777777778,0.444444444444444,39.4444444444444,227.666666666667,1.88888888888889,466.444444444444,0.444444444444444,0.888888888888889,22.2222222222222,14.2222222222222,6.44444444444444,0.444444444444444,1.55555555555556,8.44444444444444,70,-16,NA,NA,-15.5,-15.75,59,6.66666666666667
"1200",12,2023,"Tennessee","Georgia","Home",401520419,"SEC","fbs","SEC","fbs",10,38,"59.0","58.5",NA,"59.5",1204,22,34,267,1,1,23,83,0,350,2,3,15,13,5,0,0,9,95,1490.4,20.3,31.4,241.6,1.7,0.5,37.8,213.2,1.7,454.8,0.6,1.1,21.5,14.1,6.3,0.4,1.4,8.5,72.5,-11,-10.5,NA,-11.5,-11,7,-15.75
"1201",13,2023,"Tennessee","Vanderbilt","Home",401520442,"SEC","fbs","SEC","fbs",48,24,"58.0",NA,NA,"56.5",1142,17,30,147,0,0,25,130,1,277,0,0,13,11,2,1,2,3,20,1458.72727272727,20,31.2727272727273,233,1.54545454545455,0.454545454545455,36.6363636363636,205.636363636364,1.63636363636364,438.636363636364,0.545454545454545,1,20.7272727272727,13.8181818181818,5.90909090909091,0.454545454545455,1.45454545454545,8,67.7272727272727,14,NA,NA,15.5,14.75,10,-11
"1202",2,2023,"Tennessee Tech","New Mexico","Away",401532577,"Big South-OVC","fcs","Mountain West","fbs",10,56,NA,NA,"51.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5,NA,14.5,NA,NA
"1203",2,2023,"Texas","Alabama","Away",401520183,"Big 12","fbs","SEC","fbs",34,24,"53.5","53.5","53",NA,1896,22,36,300,3,0,39,158,1,458,0,0,24,15,6,1,3,5,40,1896,22,36,300,3,0,39,158,1,458,0,0,24,15,6,1,3,5,40,4.5,4.5,5,NA,4.66666666666667,NA,NA
"1204",3,2023,"Texas","Wyoming","Home",401525840,"Big 12","fbs","Mountain West","fbs",31,10,"48.5",NA,"48.5",NA,1951,24,38,349,3,0,37,105,1,454,0,0,23,18,7,2,3,4,40,1923.5,23,37,324.5,3,0,38,131.5,1,456,0,0,23.5,16.5,6.5,1.5,3,4.5,40,-7.5,NA,-7.5,NA,-7.5,34,4.66666666666667
"1205",4,2023,"Texas","Baylor","Away",401525844,"Big 12","fbs","Big 12","fbs",38,6,"49.5","48.5","49.5",NA,1273,11,21,131,2,0,31,185,1,316,1,1,13,12,4,2,2,6,40,1706.66666666667,19,31.6666666666667,260,2.66666666666667,0,35.6666666666667,149.333333333333,1,409.333333333333,0.333333333333333,0.333333333333333,20,15,5.66666666666667,1.66666666666667,2.66666666666667,5,40,-5.5,-4.5,-5.5,NA,-5.16666666666667,31,-7.5
"1206",5,2023,"Texas","Kansas","Home",401525854,"Big 12","fbs","Big 12","fbs",40,14,"63.0","61","61",NA,1590,19,25,328,1,0,34,175,4,503,2,2,24,9,3,0,0,2,20,1677.5,19,30,277,2.25,0,35.25,155.75,1.75,432.75,0.75,0.75,21,13.5,5,1.25,2,4.25,35,-9,-7,-7,NA,-7.66666666666667,38,-5.16666666666667
